n,X_exclusive,cutoff,grid,low_prime_count,E1_geom,E2_geom,E3_geom,E4_geom,E5_geom,M53_geom,geom_margin_1_minus_M,M53_unrestricted,unrestricted_margin_1_minus_M,removed_high_product_mass,seconds
100000000000,10000000000200000000001,10000000,131072,664578,2.993434505022767,4.379201357910205,4.104594964561317,2.6499463469130062,1.1985677459631892,0.999410649795555,0.0005893502044449495,1.0304774182450096,-0.030477418245009602,0.03106676844945455,0.9695942999678664
109050773266,11892071150130641853289,10000000,131072,664578,2.996849462816309,4.389429641370939,4.119558380870788,2.663872440134773,1.2073871777746175,0.9998340974107378,0.00016590258926219015,1.0310936461111908,-0.03109364611119081,0.031259548700453,0.9542892000172287
111438674259,12418578120826386547600,10000000,131072,664578,2.9977013831933563,4.391983081379417,4.1232966746563555,2.6673537146337645,1.2095930167804094,0.9999399571108629,6.004288913707967e-05,1.0312477926427068,-0.03124779264270683,0.03130783553184391,0.9596087000099942
112652161860,12690509571956942983321,10000000,131072,664578,2.9981270713731702,4.393259258030065,4.1251655874297635,2.6690958138494025,1.2106989930597094,0.9999930765325149,6.9234674850982e-06,1.0313248794011596,-0.03132487940115958,0.031331802868644676,0.9679467999958433
113878863475,12968395546585446802576,10000000,131072,664578,2.998552578419797,4.3945350727537384,4.127034006918273,2.6708352325953015,1.2118000534531899,1.0000459276448088,-4.592764480881861e-05,1.0314019751687025,-0.03140197516870247,0.03135604752389365,0.9563003000221215
118920711500,14142135623904073673001,10000000,131072,664578,3.0002527983516734,4.399634716988247,4.134505792303669,2.6778021089735926,1.2162235377480586,1.000258276870775,-0.0002582768707750649,1.0317104485371877,-0.03171044853718774,0.031452171666412676,0.9572034999728203
141421356237,20000000000195301512644,10000000,131072,664578,3.007024917210166,4.419975716341101,4.164352404745894,2.7056742864038483,1.2339525177719692,1.001109106503534,-0.0011091065035340186,1.0329457982262316,-0.03294579822623156,0.03183669172269754,0.9815374999889173
200000000000,40000000000400000000001,10000000,131072,664578,3.0204331038475365,4.46038435738869,4.223854138868568,2.7614652584750985,1.269625769661649,1.002820449515105,-0.0028204495151049613,1.035423618195538,-0.035423618195538076,0.032603168680433114,0.9768128999858163
