n,X_exclusive,cutoff,grid,low_prime_count,E1_geom,E2_geom,E3_geom,E4_geom,E5_geom,M53_geom,geom_margin_1_minus_M,M53_unrestricted,unrestricted_margin_1_minus_M,removed_high_product_mass,seconds
1000000000,1000000002000000001,10000000,131072,664578,2.7927638095606158,3.7986411379983895,3.2853918012374876,1.9181021076008775,0.7587368716072154,0.9777298810606541,0.02227011893934594,0.9983511084021719,0.001648891597828106,0.020621227341517834,0.9328061999985948
10000000000,100000000020000000001,10000000,131072,664578,2.898124325218442,4.098438592193075,3.700937229198766,2.2816140199742305,0.9711220298012081,0.9884036871464497,0.011596312853550339,1.014289202630843,-0.01428920263084299,0.02588551548439333,0.9572092000162229
100000000000,10000000000200000000001,10000000,131072,664578,2.993434505022767,4.379201357910205,4.104594964561317,2.6499463469130062,1.1985677459631892,0.999410649795555,0.0005893502044449495,1.0304774182450096,-0.030477418245009602,0.03106676844945455,0.9664197999518365
200000000000,40000000000400000000001,10000000,131072,664578,3.0204331038475365,4.46038435738869,4.223854138868568,2.7614652584750985,1.269625769661649,1.002820449515105,-0.0028204495151049613,1.035423618195538,-0.035423618195538076,0.032603168680433114,0.982119899999816
500000000000,250000000001000000000001,10000000,131072,664578,3.0550400363354684,4.565511101785912,4.379948988637829,2.9092088442348643,1.3652293390887427,1.0074066720675436,-0.00740667206754364,1.042022284843567,-0.04202228484356696,0.03461561277602332,1.0076528000063263
1000000000000,1000000000002000000000001,10000000,131072,664578,3.0804458820123966,4.643449705983149,4.496872933910277,3.0211728263611275,1.4387551909313325,1.0109392047167802,-0.010939204716780226,1.0470621227526684,-0.04706212275266841,0.036122918035888185,0.9896434000111185
