n,cutoff,M_extrapolated,margin_1_minus_M,fit_a_over_G,fit_b_over_G2,richardson_12,richardson_23,seconds,grid_1,M_grid_1,grid_2,M_grid_2,grid_3,M_grid_3,E1_extrapolated,E2_extrapolated,E3_extrapolated,E4_extrapolated,E5_extrapolated,E6_extrapolated,E7_extrapolated,E8_extrapolated,E9_extrapolated,iteration,role
32240000000000000000000000,400000000,0.9999990688202504,9.311797496414087e-07,0.4489928032271564,-74914.71533203125,0.9999992050893237,0.9999991028875187,84.25987070001429,524288,0.999999652667913,1048576,0.9999994288786184,2097152,0.9999992658830685,3.8345399671036557,7.250724669637117,8.944998256631571,7.950055122224021,5.322205339879312,2.7520140899975107,1.1188906543655917,0.3629092106087998,0.09506794330756833,0,lo
32280000000000000000000000,400000000,1.0000010845995548,-1.0845995548347531e-06,0.16528066969476632,44867.76057942712,1.0000010029855737,1.0000010641960595,72.4759364000056,524288,1.0000015630753762,1048576,1.000001283030475,2097152,1.0000011736132672,3.834561077300156,7.2508056177521345,8.945151319128035,7.950243975556833,5.322373236854173,2.75212653904023,1.1189488373505128,0.36293289055990857,0.09507563687578371,0,hi
32258477811486081255735296,400000000,1.0000000485630807,-4.856308066791826e-08,0.1645723800174891,44224.84016927087,0.999999968118565,1.0000000284519517,69.22506829997292,524288,1.000000523349016,1048576,1.0000002457337904,2097152,1.000000137092871,3.8345497221677585,7.250762075867881,8.945068989638376,7.950142517593929,5.322283306882372,2.752066601826703,1.1189180382226933,0.362920477139418,0.09507166407981191,0,mid
32240000000000000000000000,400000000,0.9999990688202504,9.311797496414087e-07,0.4489928032271564,-74914.71533203125,0.9999992050893237,0.9999991028875187,84.25987070001429,524288,0.999999652667913,1048576,0.9999994288786184,2097152,0.9999992658830685,3.8345399671036557,7.250724669637117,8.944998256631571,7.950055122224021,5.322205339879312,2.7520140899975107,1.1188906543655917,0.3629092106087998,0.09506794330756833,1,lo
32258477811486081255735296,400000000,1.0000000485630807,-4.856308066791826e-08,0.1645723800174891,44224.84016927087,0.999999968118565,1.0000000284519517,69.22506829997292,524288,1.000000523349016,1048576,1.0000002457337904,2097152,1.000000137092871,3.8345497221677585,7.250762075867881,8.945068989638376,7.950142517593929,5.322283306882372,2.752066601826703,1.1189180382226933,0.362920477139418,0.09507166407981191,1,hi
32257561918639506393661440,400000000,1.0000000044799469,-4.479946857927075e-09,0.16964025073684752,42259.17919921875,0.9999999276109477,0.9999999852626971,74.55420270003378,524288,1.0000004817810455,1048576,1.0000002046959966,2097152,1.0000000949793468,3.8345492387707445,7.250760222258113,8.945065484399178,7.950138198246373,5.322279480612034,2.7520640551262536,1.1189167322503735,0.3629199518085143,0.0950714958868722,1,mid
32240000000000000000000000,400000000,0.9999990688202504,9.311797496414087e-07,0.4489928032271564,-74914.71533203125,0.9999992050893237,0.9999991028875187,84.25987070001429,524288,0.999999652667913,1048576,0.9999994288786184,2097152,0.9999992658830685,3.8345399671036557,7.250724669637117,8.944998256631571,7.950055122224021,5.322205339879312,2.7520140899975107,1.1188906543655917,0.3629092106087998,0.09506794330756833,2,lo
32257561918639506393661440,400000000,1.0000000044799469,-4.479946857927075e-09,0.16964025073684752,42259.17919921875,0.9999999276109477,0.9999999852626971,74.55420270003378,524288,1.0000004817810455,1048576,1.0000002046959966,2097152,1.0000000949793468,3.8345492387707445,7.250760222258113,8.945065484399178,7.950138198246373,5.322279480612034,2.7520640551262536,1.1189167322503735,0.3629199518085143,0.0950714958868722,2,hi
32257477832018566991314944,400000000,1.0000000010350927,-1.0350926782365377e-09,0.16921508102677743,42455.708170572994,0.9999999238086095,0.9999999817284719,72.645211199997,524288,1.0000004782402128,1048576,1.0000002010244111,2097152,1.0000000913764415,3.8345491943902017,7.250760052078736,8.945065162874915,7.950137805140881,5.32227913854159,2.7520638336953067,1.1189166227408582,0.36291990960929954,0.0950714830117519,2,mid
