n,cutoff,M_extrapolated,margin_1_minus_M,fit_a_over_G,fit_b_over_G2,richardson_12,richardson_23,seconds,grid_1,M_grid_1,grid_2,M_grid_2,grid_3,M_grid_3,E1_extrapolated,E2_extrapolated,E3_extrapolated,E4_extrapolated,E5_extrapolated,E6_extrapolated,E7_extrapolated,E8_extrapolated,E9_extrapolated,iteration,role
32255616142704193977712640,200000000,0.9999996377262435,3.6227375654895866e-07,0.40695108176441863,-5836.251495361328,0.9999998075835175,0.999999680190562,17.705347499984782,131072,1.000002402802053,262144,1.0000011051927853,524288,1.0000003926916736,3.834548254002472,7.250756446116166,8.945058342779204,7.950128973655266,5.32227021117071,2.7520564787161184,1.1189116591813528,0.36291716662601886,0.09507023570607405,0,mid
32255616142704193977712640,200000000,0.9999996377262435,3.6227375654895866e-07,0.40695108176441863,-5836.251495361328,0.9999998075835175,0.999999680190562,17.705347499984782,131072,1.000002402802053,262144,1.0000011051927853,524288,1.0000003926916736,3.834548254002472,7.250756446116166,8.945058342779204,7.950128973655266,5.32227021117071,2.7520564787161184,1.1189116591813528,0.36291716662601886,0.09507023570607405,1,lo
32500000000000000000000000,200000000,1.000011905760431,-1.190576043108571e-05,0.04537507129134603,32482.651845296234,1.000010960390839,1.000011669418033,18.239215799956582,131072,1.000014142683936,262144,1.0000125515373874,524288,1.0000121104777102,3.834676752137951,7.251249186673095,8.945990071387511,7.951278341708251,5.323291512978448,2.7527399780107578,1.1192650347348476,0.3630609219161136,0.0951169628298895,1,hi
32262832772252853795291136,200000000,0.9999999226560008,7.734399920522605e-08,0.44877360219834356,-10599.266591389955,1.0000002311352587,0.9999999997758153,17.936366399982944,131072,1.0000027295683516,262144,1.0000014803518051,524288,1.0000007400638102,3.8345520627068104,7.250771050783989,8.945085938696256,7.950162686338992,5.3222994739752325,2.7520753331591,1.1189209171876957,0.3629206985647147,0.09507129893680037,1,mid
32262832772252853795291136,200000000,0.9999999226560008,7.734399920522605e-08,0.44877360219834356,-10599.266591389955,1.0000002311352587,0.9999999997758153,17.936366399982944,131072,1.0000027295683516,262144,1.0000014803518051,524288,1.0000007400638102,3.8345520627068104,7.250771050783989,8.945085938696256,7.950162686338992,5.3222994739752325,2.7520753331591,1.1189209171876957,0.3629206985647147,0.09507129893680037,2,lo
32500000000000000000000000,200000000,1.000011905760431,-1.190576043108571e-05,0.04537507129134603,32482.651845296234,1.000010960390839,1.000011669418033,18.239215799956582,131072,1.000014142683936,262144,1.0000125515373874,524288,1.0000121104777102,3.834676752137951,7.251249186673095,8.945990071387511,7.951278341708251,5.323291512978448,2.7527399780107578,1.1192650347348476,0.3630609219161136,0.0951169628298895,2,hi
32264363549354990095040512,200000000,0.9999999968782833,3.121716662946028e-09,0.44664162007393315,-10392.378143310547,1.0000002993362949,1.0000000724927862,17.97186290001264,131072,1.000002799567394,262144,1.0000015494518444,524288,1.0000008109723153,3.83455287049022,7.250774148271858,8.945091796067404,7.9501699047347625,5.322305870508157,2.7520795936880287,1.1189231047414834,0.36292158015210746,0.09507158191777433,2,mid
32264363549354990095040512,200000000,0.9999999968782833,3.121716662946028e-09,0.44664162007393315,-10392.378143310547,1.0000002993362949,1.0000000724927862,17.97186290001264,131072,1.000002799567394,262144,1.0000015494518444,524288,1.0000008109723153,3.83455287049022,7.250774148271858,8.945091796067404,7.9501699047347625,5.322305870508157,2.7520795936880287,1.1189231047414834,0.36292158015210746,0.09507158191777433,3,lo
32500000000000000000000000,200000000,1.000011905760431,-1.190576043108571e-05,0.04537507129134603,32482.651845296234,1.000010960390839,1.000011669418033,18.239215799956582,131072,1.000014142683936,262144,1.0000125515373874,524288,1.0000121104777102,3.834676752137951,7.251249186673095,8.945990071387511,7.951278341708251,5.323291512978448,2.7527399780107578,1.1192650347348476,0.3630609219161136,0.0951169628298895,3,hi
32264425317556676552818688,200000000,0.9999999999184601,8.153988595438477e-11,0.4464479092275723,-10374.583353678376,1.000000301858575,1.0000000754034888,20.66943299997365,131072,1.0000028021654672,262144,1.0000015520120211,524288,1.000000813707755,3.834552903084167,7.25077427325507,8.945092032570281,7.950170196853465,5.322306130354159,2.7520797675557716,1.1189231944061682,0.3629216164114064,0.09507159357939797,3,mid
